year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution,note
tha,172,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กชายแกล้งเพื่อนร่วมชั้นคนใหม่,(1) เด็กชายต้อนรับเพื่อนร่วมชั้นคนใหม่\n(2) เด็กชายไม่ชอบเพื่อนร่วมชั้นคนใหม่,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,173,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันอยากดื่มนมแก้วหนึ่ง,(1) ฉันกินคุกกี้อยู่\n(2) ฉันอบขนมปังอยู่,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,174,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฝนเริ่มตก,(1) คนขับเปิดไฟหน้า\n(2) คนขับเข้าเกียร์ถอยหลัง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,175,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ลานจอดรถหน้าตึกโล่ง,(1) ฉันจอดรถฝั่งตรงข้าม\n(2) ฉันจอดรถใกล้ทางเข้า,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,176,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักเขียนพลาดเส้นตายส่งงานร่างแรก,(1) เธอสมองตัน\n(2) เธอแก้ร่าง,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,177,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: พนักงานวางสายใส่ฉัน,(1) ฉันขอคุยกับผู้ดูแล\n(2) ฉันแจ้งเลขประจำตัวให้เขา,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,178,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ลมพัดเข้ามาทางหน้าต่าง,(1) เสียงกริ่งประตูดัง\n(2) ผ้าม่านปลิว,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,179,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ไฟฟ้าในบ้านฉันดับ,(1) ฉันดึงปลั๊กโคมไฟออก\n(2) ฉันทำฟิวส์ขาด,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,180,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักยกน้ำหนักคำราม,(1) เขาเบ่งกล้ามหน้ากระจก\n(2) เขายกคานขึ้นเหนือหัว,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,181,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักเรียนพยายามคิดเลขในใจ,(1) เขาหยิบเครื่องคิดเลขออกมา\n(2) เขาสับสน,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,182,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กทารกหลับ,(1) พ่อเปลี่ยนผ้าอ้อมให้เด็กทารก\n(2) พ่อไกวเปลให้เด็กทารกอย่างนุ่มนวล,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,183,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กหญิงปาลูกโป่งน้ำใส่เด็กชาย,(1) เด็กชายสมองกระทบกระเทือน\n(2) เด็กชายตัวเปียกชุ่ม,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,184,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ช่างภาพลืมเปิดแฟลชที่กล้อง,(1) รูปภาพมัว\n(2) ทุกคนในรูปไม่ยอมยิ้ม,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,185,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันปฏิเสธคำเชิญไปงานวันเกิด,(1) ฉันเหงา\n(2) ฉันไปนอกเมือง,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,186,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันออกกำลังกาย,(1) ฉันรู้สึกมีพลัง\n(2) ฉันกลัว,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,187,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันบีบฟองน้ำเปียก,(1) มันดูดซับน้ำ\n(2) น้ำไหลออกมา,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,188,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: นักท่องเที่ยวนั่งเรือด่วนไปรีสอร์ท,(1) รีสอร์ทถูกจองเต็ม\n(2) รีสอร์ทอยู่บนเกาะ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,189,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: วัยรุ่นไปสัก,(1) เธอกลัวเข็ม\n(2) เธออยากทำตัวขบถ,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,190,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: รถไม่คุ้นตาจอดอยู่หน้าบ้านฉัน,(1) ฉันระแวง\n(2) ฉันโทรเรียกตำรวจ,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,191,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: อาชญากรเข้ามอบตัว,(1) หลักฐานชี้ไปที่เขา\n(2) ไม่มีหลักฐานปรักปรำเขา,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,192,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ชายอ้วนตัดสินใจลดน้ำหนัก,(1) เขาลดของหวาน\n(2) เขาเลี่ยงคาเฟอีน,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,193,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: เด็กหญิงเหยียบน้ำแข็ง,(1) เธอลื่น\n(2) เธอหนาวสั่น,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,194,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงมีรอยคล้ำใต้ตา,(1) เธอไม่นอนทั้งคืน\n(2) เธอส่งลูกชายเข้านอน,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,195,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ลาวาไหลออกมาจากภูเขาไฟ,(1) ภูเขาไฟระเบิด\n(2) ภูเขาไฟสงบอยู่,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,196,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้หญิงสวมรองเท้า,(1) เธอรู้จักทุกคนในงานเลี้ยง\n(2) เธออยากไปจากงานเลี้ยง,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,197,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันจ่ายเงินให้พนักงานทางด่วน,(1) เธอปล่อยให้ฉันผ่านตู้ทางด่วนไปได้\n(2) เธอกักฉันไว้ที่ตู้ทางด่วน,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,198,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้บริหารล้มละลาย,(1) เขาขายหุ้นบริษัท\n(2) เขาใช้เงินอย่างสุรุ่ยสุร่าย,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,199,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ผู้ชายไปหาหมอ,(1) หมอลางานอยู่\n(2) ผู้ชายรู้สึกไม่สบาย,(2) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
tha,200,จงเลือกสาเหตุที่เป็นไปได้มากที่สุดของเหตุการณ์ดังต่อไปนี้: ฉันออกจากห้องนอนทางหน้าต่าง,(1) บ้านไฟไหม้\n(2) บ้านไม่มีใครอยู่,(1) คือคำตอบที่ถูกต้อง,TRUE,TRUE,TRUE,
